"",Member ID,ColumnID,Text,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP,Emoji
225,379,openended5,NO,1,1,1,1,,,1,0,100,100,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,118,openended1,"High temperatures also cause air pollution by evaporating gasoline and releasing volatile organic compounds (VOCs) from vehicles.
I've cut back on outdoor activities and it's affecting my quality of life.",1,30,49.68,10.48,39.59,,15,43.33,60,43.33,33.33,10,6.67,6.67,0,0,0,0,3.33,3.33,0,0,13.33,6.67,3.33,10,0,10,6.67,0,0,0,0,0,10,0,10,0,6.67,0,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33,3.33,0,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,10,0,0,0,0,3.33,3.33,0,0,0,0,0,0,20,6.67,0,0,0,6.67,6.67,0
226,118,openended2,"Prioritize and invest in urban greening initiatives, such as tree planting programs, green roofs, and community gardens. Increasing vegetation helps reduce urban heat island effects, provides shade and improves air quality.",1,31,77.83,59.25,17.19,97.31,15.5,41.94,64.52,32.26,19.35,0,0,0,0,0,0,0,0,3.23,0,0,6.45,0,0,12.9,0,0,9.68,3.23,12.9,6.45,6.45,0,3.23,0,3.23,3.23,3.23,0,0,0,0,0,6.45,6.45,0,0,0,0,0,0,0,0,9.68,6.45,3.23,0,0,0,0,3.23,0,0,0,0,0,0,0,0,12.9,3.23,3.23,9.68,3.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.13,0,0,9.68,3.23,0,3.23,0,0,6.45,0,0,0,0,0,0,19.35,6.45,12.9,0,0,0,0,0
226,118,openended3,Green infrastructure and cold materials and technologies,1,7,18.12,,,,7,42.86,71.43,57.14,28.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.57,0,0,28.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.57,0,0,0,14.29,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,118,openended4,"Yes, I have experienced heat stroke symptoms.
Because I needed to check on the status of a bus, I felt dizzy, nauseous, and weak after walking all the way back and forth in the heat, and I was sure I was suffering from heat stroke.",1,45,77.34,2.75,77.17,1,22.5,13.33,86.67,66.67,51.11,11.11,11.11,11.11,0,0,0,0,0,11.11,8.89,0,13.33,6.67,0,11.11,0,15.56,4.44,2.22,2.22,0,0,2.22,11.11,4.44,6.67,2.22,2.22,2.22,0,0,0,0,6.67,0,6.67,4.44,0,4.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,6.67,0,0,0,0,0,0,0,2.22,0,0,0,0,0,0,0,0,8.89,22.22,2.22,2.22,6.67,0,0,11.11,2.22,8.89,0,0,2.22,0,2.22,0,0,15.56,4.44,11.11,0,0,0,0,0
226,118,openended5,"No, I think my personal strength is too weak",1,9,1,1,99,20.23,9,22.22,100,88.89,55.56,22.22,22.22,22.22,0,0,0,0,0,22.22,0,0,0,11.11,11.11,0,11.11,22.22,22.22,0,22.22,0,0,22.22,22.22,11.11,11.11,11.11,0,0,0,0,0,0,22.22,11.11,11.11,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,11.11,0,11.11,0,0,0,0,0
227,124,openended1,An increase in carbon monoxide can make breathing uncomfortable.,1,9,98.16,,1,1,9,44.44,77.78,66.67,33.33,0,0,0,0,0,0,0,0,11.11,11.11,0,11.11,11.11,0,0,0,22.22,11.11,11.11,0,0,0,0,22.22,0,22.22,0,11.11,11.11,0,0,0,0,11.11,0,11.11,11.11,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,11.11,0,0,11.11,0,0,0,0,0,11.11,0,0,0,0,0,0,11.11,11.11,0,0,0,0,0,0
227,124,openended2,"Increase green coverage, including planting trees, lawns, flower beds, etc",1,10,97.77,,,,10,40,40,30,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,40,0,40,0,0,0,0,0
227,124,openended3,I need to know what mitigation strategies the city has adopted and is planning.,1,14,35.59,9.23,72.58,,14,28.57,92.86,64.29,50,14.29,7.14,7.14,0,0,0,0,7.14,7.14,7.14,0,7.14,14.29,0,7.14,0,28.57,0,0,14.29,0,14.29,0,21.43,0,21.43,14.29,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,0,0,0,0,0,0,0,0,14.29,7.14,0,0,7.14,0,0,0,0,0,14.29,7.14,0,0,0,0,0,7.14,7.14,0,0,0,0,0,0
227,124,openended4,"My friend showed signs of heat stroke while working, outdoors and took a rest in her room to recover.",1,19,89.52,40.06,70.28,99,19,15.79,89.47,57.89,42.11,10.53,10.53,5.26,0,0,5.26,0,0,15.79,5.26,0,15.79,0,0,10.53,0,15.79,0,0,5.26,0,5.26,0,0,0,0,0,0,0,0,0,0,0,10.53,10.53,0,0,0,0,0,0,0,0,5.26,0,0,0,0,0,0,5.26,0,0,5.26,0,0,0,0,0,10.53,0,5.26,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,5.26,0,0,0,0,0,0,5.26,26.32,0,0,15.79,5.26,0,5.26,5.26,10.53,0,0,0,0,0,0,0,10.53,5.26,5.26,0,0,0,0,0
227,124,openended5,I planted a flower bed,1,5,89.52,1,63.35,,5,20,60,40,40,20,20,20,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,380,openended1,Bad air quality affects health,1,5,,,,1,5,40,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,20,0,20,0,20,0,0,0,0,0,20,0,20,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,380,openended2,NO,1,1,1,1,,,1,0,100,100,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,380,openended3,NO,1,1,1,1,,,1,0,100,100,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,380,openended4,NO,1,1,1,1,,,1,0,100,100,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,380,openended5,NO,1,1,1,1,,,1,0,100,100,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,402,openended1,"Mainly was over the summer with the fires from Canada, the rest of the years is overall really good.",1,19,99,14.81,70.28,92.27,19,5.26,89.47,73.68,63.16,0,0,0,0,0,0,0,0,21.05,21.05,0,21.05,10.53,10.53,0,0,10.53,5.26,10.53,0,0,0,0,21.05,0,21.05,0,0,0,0,5.26,5.26,0,5.26,5.26,0,5.26,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.26,5.26,0,0,5.26,0,0,0,10.53,5.26,5.26,0,0,0,0,0,0,10.53,5.26,5.26,0,0,0,0,0
229,402,openended2,Improve the bus system.,1,4,99,,,99,4,25,50,25,25,0,0,0,0,0,0,0,0,25,25,0,0,0,0,0,0,0,0,0,25,0,25,0,0,0,0,0,0,0,0,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0,0,0,0,0,0
229,402,openended3,What are good practices in times of peak heat.,1,9,89.52,,77.17,99,9,11.11,88.89,44.44,44.44,11.11,0,0,0,0,0,0,11.11,0,0,0,22.22,11.11,0,0,0,11.11,0,0,11.11,0,11.11,0,0,0,0,0,0,0,0,0,0,0,11.11,11.11,0,11.11,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,22.22,0,0,11.11,0,0,11.11,11.11,0,11.11,0,0,0,0,0,0,11.11,11.11,0,0,0,0,0,0
229,402,openended4,"Yes, elderly people who had to suspend activities such as going for a walk due to the heat levels.",1,19,99,90.88,70.28,,19,15.79,84.21,68.42,47.37,5.26,5.26,0,0,0,0,0,0,15.79,10.53,0,21.05,5.26,0,5.26,0,21.05,5.26,0,0,0,0,0,5.26,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.53,0,0,0,0,0,0,10.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.53,0,0,0,0,0,0,0,0,10.53,15.79,0,10.53,0,0,0,5.26,10.53,10.53,0,5.26,5.26,0,5.26,0,0,10.53,5.26,5.26,0,0,0,0,0
229,402,openended5,"Just my home, with the inclusion of air filters. Stopping me would be to know what kind of simple things I could do to help my community, except classic thing like biking instead of taking the car for example.",1,39,85.57,1,66.8,60.52,19.5,17.95,89.74,76.92,64.1,17.95,10.26,10.26,0,0,0,0,7.69,10.26,5.13,0,25.64,10.26,5.13,0,0,15.38,5.13,0,5.13,5.13,0,0,20.51,0,15.38,2.56,0,5.13,0,0,7.69,0,2.56,2.56,0,0,0,0,0,0,0,0,7.69,5.13,5.13,0,0,0,0,2.56,0,0,0,0,2.56,0,0,2.56,2.56,0,2.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56,0,0,0,0,0,0,7.69,2.56,0,0,2.56,0,0,0,2.56,0,0,0,0,0,0,0,0,10.26,5.13,5.13,0,0,0,0,0
230,337,openended1,"Agricultural burning and dust, respiratory problems",1,6,49.68,,,,6,66.67,50,16.67,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,16.67,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,16.67,0,0,0,0,0
230,337,openended2,Use of Light-colored Concrete and White Roofs,1,7,89.52,,,,7,28.57,71.43,71.43,28.57,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,14.29,0,14.29,28.57,0,0,0,0,0,14.29,0,14.29,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,14.29,0
230,337,openended3,What influences urban heat,1,4,26.1,,89.39,,4,25,100,50,25,25,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,25,0,25,0,0,25,25,0,25,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,25,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,337,openended4,no,1,1,1,1,,,1,0,100,100,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,337,openended5,much as possible,1,3,89.52,,,,3,33.33,100,100,66.67,0,0,0,0,0,0,0,0,33.33,0,0,33.33,0,0,33.33,0,0,66.67,33.33,0,0,0,0,33.33,0,33.33,0,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,123,openended1,The air quality in my community is good and my family lives a comfortable life.,1,15,77.34,10.48,93.95,99,15,20,86.67,60,46.67,13.33,13.33,13.33,0,0,0,0,0,26.67,13.33,0,6.67,6.67,0,6.67,0,13.33,6.67,0,6.67,6.67,0,0,0,0,0,0,0,0,0,0,0,0,13.33,13.33,0,13.33,13.33,0,0,0,0,0,13.33,0,0,0,0,0,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,13.33,0,0,13.33,0,0,0,0,0,13.33,0,0,0,0,0,0,6.67,6.67,0,0,0,0,0,0
231,123,openended2,Protect the ecological environment,1,4,99,,89.39,,4,75,75,25,25,0,0,0,0,0,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,25,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,123,openended3,"Understand the demographic characteristics, social and economic conditions, and living environment of urban communities.",1,14,89.52,79.51,97.09,,14,50,78.57,57.14,28.57,0,0,0,0,0,0,0,0,7.14,7.14,0,7.14,0,0,14.29,0,14.29,14.29,0,7.14,7.14,0,0,7.14,0,7.14,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,7.14,0,0,0,0,0,0,0,0,7.14,0,0,0,7.14,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.43,0,0,21.43,0,0,0,0,0,0,0,0,0,0,0,0,21.43,7.14,14.29,0,0,0,0,0
231,123,openended4,"Hello, no one I know has had heat stroke in the past year.",1,13,31.07,1,98.89,99,13,0,92.31,69.23,53.85,15.38,7.69,7.69,0,0,0,0,7.69,23.08,7.69,0,7.69,15.38,0,0,7.69,23.08,7.69,0,0,0,0,0,23.08,15.38,7.69,7.69,0,0,0,0,0,0,7.69,7.69,0,0,0,0,0,0,0,0,7.69,7.69,0,7.69,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.38,15.38,0,0,7.69,0,0,7.69,7.69,15.38,7.69,0,0,0,0,0,0,15.38,7.69,7.69,0,0,0,0,0
231,123,openended5,I protected the trees.,1,4,89.52,1,89.39,,4,25,75,50,50,25,25,25,0,0,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0,0,0,0,0,0
232,390,openended1,"Poor air quality, causing respiratory problems",1,6,,,,1,6,66.67,66.67,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,16.67,0,0,16.67,33.33,0,33.33,0,16.67,0,0,0,0,0,16.67,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,16.67,0,0,0,0,0
232,390,openended2,Reduce energy consumption,1,3,,,,,3,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,390,openended3,Causes of urban heat,1,4,99,,89.39,,4,0,100,50,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,25,0,0,0,0,0,25,0,25,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,25,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,390,openended4,My friend got sunstroke because of the heat,1,8,89.52,1.71,15.38,,8,25,87.5,62.5,50,12.5,12.5,12.5,0,0,0,0,0,25,12.5,0,12.5,0,0,12.5,0,12.5,0,0,0,0,0,0,12.5,0,12.5,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,12.5,12.5,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,390,openended5,Control source of pollution,1,4,99,,,,4,50,75,25,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,25,0,0,25,50,0,50,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,167,openended1,none,1,1,1,1,,,1,0,100,100,100,100,0,0,0,0,0,0,100,100,0,0,0,0,0,0,100,0,0,100,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,167,openended2,"Invest in green infrastructure such as parks, courtyards, green roofs and vertical greenery.",1,13,89.52,,30.98,,13,30.77,61.54,46.15,30.77,0,0,0,0,0,0,0,0,7.69,0,0,15.38,0,0,15.38,0,0,15.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,7.69,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.77,0,0,15.38,15.38,0,0,0,0,0,0,0,0,0,0,0,23.08,7.69,15.38,0,0,0,0,0
233,167,openended3,"Understand the urban heat island effect on our side of the city, obtain climate data here, including average temperature, frequency and intensity of heat and heat wave events, and understand the vulnerability of our communities, including the sensitivity of specific populations (e.g., the elderly, children, low-income families) and special areas (e.g., poor neighborhoods) to heat.",1,55,98.11,98.58,37.49,5.35,55,36.36,80,52.73,36.36,3.64,3.64,0,3.64,0,0,0,0,12.73,9.09,0,14.55,0,1.82,7.27,0,5.45,10.91,1.82,12.73,9.09,0,3.64,9.09,0,9.09,5.45,1.82,0,0,0,0,0,1.82,0,1.82,0,0,0,0,0,0,0,14.55,0,0,0,0,0,0,12.73,1.82,0,0,0,0,0,0,0,1.82,0,1.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.82,0,0,0,0,0,0,3.64,16.36,0,1.82,7.27,0,0,7.27,1.82,0,0,0,0,0,0,0,0,34.55,9.09,16.36,0,0,0,9.09,0
233,167,openended4,"My neighbor, an elderly gentleman, enjoys being outdoors and caring for his garden. Although I repeatedly warned him to be cautious in the face of the heat wave, he always responded with optimism and said, """"I have experienced hot summers when I was young, I will be fine."""" One day I noticed him continuing to work in the garden in the heat of midday. I was concerned that he might be affected by the heat wave, so I persuaded him to go inside and rest to avoid excessive exposure to the heat. However, he said he felt fine, just a little hot. When I got home a few hours later, I noticed that he wasn't moving around the yard as usual. I went to knock on the door, but I got no response. I was so worried that I immediately called the police and asked them to deal with the critical situation. Police and emergency services quickly arrived and entered his home. However, he had lost consciousness and was having difficulty breathing. Emergency personnel immediately began administering first aid, trying to restore his breathing and heartbeat, and rushed him to the hospital. Unfortunately, he eventually died of a heat attack. This heartbreaking incident has brought great shock and sadness to the entire community.",1,200,36.82,31.66,75.94,20.23,16.67,22,96,76.5,56,16,14.5,7,0,0,7,0.5,1.5,13,7.5,0.5,11.5,7,7,9,1,18.5,8,3.5,3,0.5,1,1.5,10.5,1,9.5,2,2,0.5,0.5,0,2.5,0,6.5,3,3,2,1,0.5,0.5,0,0,0,14,5.5,0.5,0.5,0.5,0,4,9,0,0,0,7.5,0,0,0,0,4,1,2.5,1.5,0,0,3.5,1.5,1.5,0,0,0,0,0,0.5,1.5,0,1,0,0.5,0,0,1.5,0,2.5,15,2,4,5.5,0,0,4,8.5,12,0.5,1.5,0,0,0,0,0,15,5.5,7,0,0,0.5,2,0
233,167,openended4,"My neighbor, an elderly gentleman, enjoys being outdoors and caring for his garden. Although I repeatedly warned him to be cautious in the face of the heat wave, he always responded with optimism and said, """"I have experienced hot summers when I was young, I will be fine."""" One day I noticed him continuing to work in the garden in the heat of midday. I was concerned that he might be affected by the heat wave, so I persuaded him to go inside and rest to avoid excessive exposure to the heat. However, he said he felt fine, just a little hot. When I got home a few hours later, I noticed that he wasn't moving around the yard as usual. I went to knock on the door, but I got no response. I was so worried that I immediately called the police and asked them to deal with the critical situation. Police and emergency services quickly arrived and entered his home. However, he had lost consciousness and was having difficulty breathing. Emergency personnel immediately began administering first aid, trying to restore his breathing and heartbeat, and rushed him to the hospital. Unfortunately, he eventually died of a heat attack. This heartbreaking incident has brought great shock and sadness to the entire community.",2,13,74.95,81.78,2.93,1,6.5,38.46,92.31,69.23,38.46,7.69,0,0,0,0,0,0,7.69,15.38,7.69,0,7.69,7.69,0,7.69,0,15.38,23.08,7.69,7.69,7.69,0,0,0,0,0,0,0,0,0,0,0,0,30.77,7.69,23.08,15.38,0,15.38,0,0,15.38,0,15.38,7.69,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,7.69,0,7.69,0,0,0,0,0,7.69,7.69,0,0,0,0,0,0,15.38,15.38,0,0,0,0,0,0
